Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Sequence)	Level (Unit)	Level (Module)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Action	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Original Problem Name)	CF (oli:activityGuid)	CF (oli:highStakes)	CF (oli:purpose)	CF (oli:resourceType)	CF (step_id)	CF (tool_event_time)	CF (tutor_event_time)
2141	All Data	43bd0f946690e11b7d73f3e26ff6628a	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	801955d40a0001dc53d64c4ad164000b	7/9/18 18:28	America/New_York	29	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	1	7/9/18 17:41	ans_table_c1 UpdateTextField	4	0	INCORRECT	ans_table_c1																								UpdateTextField		p & q | ~ r		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is true</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						"[ans_table_c1,UpdateTextField]"	2018-07-09 18:28:01.62 UTC	2018-07-09 18:28:01.501 UTC
2142	All Data	be01c87341e5ea7afd7e37d8e4077fba	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	801955d40a0001dc53d64c4ad164000b	7/9/18 18:28	America/New_York	13	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	1	7/9/18 17:41	ans_table_c1 UpdateTextField	5	0	INCORRECT	ans_table_c1																								UpdateTextField		p & q ^ ~ r		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is true</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						"[ans_table_c1,UpdateTextField]"	2018-07-09 18:28:14.637 UTC	2018-07-09 18:28:15.55 UTC
2143	All Data	ab28c20c89cf8b8532a6ae9d166c914d	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	801955d40a0001dc53d64c4ad164000b	7/9/18 18:28	America/New_York	13	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	1	7/9/18 17:41	ans_table_c1 UpdateTextField	6	1	CORRECT	ans_table_c1																								UpdateTextField		p & q & ~ r						none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						-1	2018-07-09 18:28:27.495 UTC	2018-07-09 18:28:27.665 UTC
2144	All Data	823862a159f0b5152700b2a691a52a70	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	801955d40a0001dc53d64c4ad164000b	7/9/18 18:28	America/New_York	3	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	1	7/9/18 17:41	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1		Correct!				none	none	Single-KC		KC302		Carnegie Mellon University	csdmpf18						-1	2018-07-09 18:28:30.314 UTC	2018-07-09 18:28:30.341 UTC
2223	All Data	1f883404968a3d72e8ba7cb8c9aaefb0	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:35	America/New_York	75	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		p -> q & p-> r		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>q is false</li><li>r is true</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC39		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-10 18:35:54.902 UTC	2018-07-10 18:35:55.322 UTC
2224	All Data	cab9a2b649e51a81237c4ae7c77a75c4	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:36	America/New_York	4.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn1 ButtonPressed	2	1	CORRECT	ans_table_c1																								UpdateTextField		(p -> q) & (p-> r)		Good move				none	none	Single-KC		KC39		Carnegie Mellon University	csdmpf18						-1	2018-07-10 18:36:08.279 UTC	2018-07-10 18:36:08.653 UTC
2225	All Data	2c7fdcfb8de03726a4b330da2603a11f	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:36	America/New_York	4.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-10 18:36:08.612 UTC	
2226	All Data	43ddd0ce8267ea0e59f137a692ec4e30	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:36	America/New_York	4.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-10 18:36:08.632 UTC	
2227	All Data	75c5ef329c808d7f5b178c00a8e76ed4	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:36	America/New_York	4	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	done ButtonPressed	1	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC254		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-10 18:36:12.725 UTC	2018-07-10 18:36:12.896 UTC
2228	All Data	bd2d8d3ab2ba587932c8aceb14e07664	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:36	America/New_York	17	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	undefined undefined	1	0	HINT	ans_table_c2	hint																							ButtonPressed	PreviousFocus	hint request		Replace inadmissible operators by equivalent formulae.		1	2	none	none	Single-KC		KC35		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-10 18:36:29.925 UTC	2018-07-10 18:36:30.1 UTC
2229	All Data	45b4932d1347182013654d55269c3fb0	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:36	America/New_York	3	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	undefined undefined	2	1	HINT	nextButton																								ButtonPressed		hint request		"The inadmissible symbol is highlighted and bolded: <br></br>(p -> q)  <b style=""background-color: #FFFF00"">&</b>  (p-> r)<br style = ""margin: 0"">Use a different operator; see legend for reference."		2	2	none	none	Single-KC		KC35		Carnegie Mellon University	csdmpf18							2018-07-10 18:36:32.980 UTC	2018-07-10 18:36:33.10 UTC
2230	All Data	81ed712edcae91bcbe1f383f10ab78c7	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:48	America/New_York	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	1	0	INCORRECT	ans_table_c2																								UpdateTextField		(p -> q) -> (p -> r)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>q is false</li><li>r is true</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:48:25.943 UTC	2018-07-10 18:48:26.541 UTC
2231	All Data	0139929d60f7ded621f02d18cadd9aeb	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:48	America/New_York	28	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	2	0	INCORRECT	ans_table_c2																								UpdateTextField		(p -> ~q) -> (p -> r)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is false</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:48:53.511 UTC	2018-07-10 18:48:53.876 UTC
2232	All Data	5ee435b1e9b7ebc93d52642f98ca55cb	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:49	America/New_York	12	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	3	0	INCORRECT	ans_table_c2																								UpdateTextField		(p -> ~q) -> (p -> ~r)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is false</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:49:05.448 UTC	2018-07-10 18:49:06.131 UTC
2233	All Data	a3fb8a20245ee26a30a1508e83492a53	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:49	America/New_York	34	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	4	0	INCORRECT	ans_table_c2																								UpdateTextField		p -> (q -> r)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>q is false</li><li>r is true</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:49:39.434 UTC	2018-07-10 18:49:39.833 UTC
2234	All Data	4b61d869d4de4a15037f996c4ed96d15	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:49	America/New_York	17	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	5	0	INCORRECT	ans_table_c2																								UpdateTextField		p -> ~(q -> r)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is true</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:49:56.313 UTC	2018-07-10 18:49:56.647 UTC
2235	All Data	c550b7c43db6a64eb8d484027ffce95d	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:50	America/New_York	20	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	6	0	INCORRECT	ans_table_c2																								UpdateTextField		p -> (q -> ~r)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is true</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:50:16.410 UTC	2018-07-10 18:50:16.791 UTC
2236	All Data	3a4645d61bd8f9489111ea398b5b7aa3	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:50	America/New_York	11	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	7	0	INCORRECT	ans_table_c2																								UpdateTextField		~p -> (q -> r)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is false</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:50:27.831 UTC	2018-07-10 18:50:28.212 UTC
2237	All Data	193bf82a3763a90a4c0617a9a66c15a1	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:51	America/New_York	45	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	8	0	INCORRECT	ans_table_c2																								UpdateTextField		p -> (p -> r)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>r is true</li><li>q is false</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:51:12.351 UTC	2018-07-10 18:51:12.708 UTC
2238	All Data	76139db04ea5d362656dfae09529a3c3	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:52	America/New_York	63	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	9	0	INCORRECT	ans_table_c2																								UpdateTextField		(p -> r)  (p-> q)		"First syntax error found with highlighting and bold <b style=""background-color: #FFFF00"">character</b>: <br></br> (p -> r)   <b style=""background-color: #FFFF00"">(</b> p-> q)"				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:52:15.726 UTC	2018-07-10 18:52:15.920 UTC
2239	All Data	339e0bc3a74091753b3cf323d7841a20	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:52	America/New_York	24	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	10	0	INCORRECT	ans_table_c2																								UpdateTextField		p-> (p -> r) -> (p-> q)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>r is false</li><li>q is true</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:52:39.243 UTC	2018-07-10 18:52:39.711 UTC
2240	All Data	47cc39965454ce6076a5e4e3bebd5386	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:52	America/New_York	12	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	11	0	INCORRECT	ans_table_c2																								UpdateTextField		(p -> r) -> (p-> q)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>r is false</li><li>q is true</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:52:51.226 UTC	2018-07-10 18:52:51.646 UTC
2241	All Data	88e09cadeac7659dd7ba973eabd318b7	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:53	America/New_York	9	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	12	0	INCORRECT	ans_table_c2																								UpdateTextField		(p -> r) -> p ->  (p-> q)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>r is false</li><li>q is true</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:53:00.678 UTC	2018-07-10 18:53:01.59 UTC
2242	All Data	d6d9ff0ca273ffefc79ec44071397011	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:53	America/New_York	23	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	13	0	INCORRECT	ans_table_c2																								UpdateTextField		(p -> r) -> r ->  (p-> q)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>r is false</li><li>q is true</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:53:23.82 UTC	2018-07-10 18:53:23.473 UTC
2243	All Data	70ab86578ca245b088cfdf3963eb4a96	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 18:53	America/New_York	20	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	14	0	INCORRECT	ans_table_c2																								UpdateTextField		(p -> r)  ->  r		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>r is true</li><li>q is false</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 18:53:43.283 UTC	2018-07-10 18:53:43.598 UTC
2245	All Data	151ca69c7eaf78de5417d073d70f914e	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 19:01	America/New_York	316	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	15	0	HINT	ans_table_c2	hint																							ButtonPressed	PreviousFocus	hint request		Replace inadmissible operators by equivalent formulae.		1	1	none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 19:01:57.466 UTC	2018-07-10 19:01:57.590 UTC
2246	All Data	31b519b3647a007e7c0ff27e4fbfe4c9	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 19:13	America/New_York	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	submit_btn2 ButtonPressed	16	1	CORRECT	ans_table_c2																								UpdateTextField		~((p -> q) -> ~(p -> r))		Good move				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						-1	2018-07-10 19:13:02.314 UTC	2018-07-10 19:13:02.683 UTC
2247	All Data	f80f15dcef611587532f162a5b568ef6	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 19:13	America/New_York	.	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-10 19:13:02.639 UTC	
2248	All Data	b25790f3351c5a2e867c6bf4c905246d	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 19:13	America/New_York	.	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-10 19:13:02.659 UTC	
2249	All Data	112ebb6b75393b1e284ae7b08ee17841	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	8545ca9a0a0001dc2e3a834a37b84308	7/10/18 19:13	America/New_York	3	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/10/18 17:42	done ButtonPressed	2	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC254		Carnegie Mellon University	csdmpf18						-1	2018-07-10 19:13:05.124 UTC	2018-07-10 19:13:05.318 UTC
2383	All Data	2bbd3a6ab084eebb8d066c3d22e95f82	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:49	America/New_York	14	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/13/18 12:40	undefined undefined	1	0	HINT	ans_table_c1	hint																							ButtonPressed	PreviousFocus	hint request		"Try applying absorption to the subexpression<p style=""margin: 0;"">p & (p | ~q & r)</p>"		1	4	none	none	Single-KC		KC32		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-13 13:49:14.253 UTC	2018-07-13 13:49:14.773 UTC
2384	All Data	1e89d4ceecf670e4ea6ee2a6d24ae6d2	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:50	America/New_York	53	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/13/18 12:40	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		p | (p & (~q| ~r)		"First syntax error found with highlighting and bold <b style=""background-color: #FFFF00"">character</b>: <br></br>p | (p & (~q| ~r) <b style=""background-color: #FFFF00"">_</b>"				none	none	Single-KC		KC126		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-13 13:50:07.889 UTC	2018-07-13 13:50:08.419 UTC
2385	All Data	7013d8053656f7b56b9b2c0be0281054	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:50	America/New_York	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/13/18 12:40	submit_btn1 ButtonPressed	2	1	CORRECT	ans_table_c1																								UpdateTextField		p | (p & (~q| ~r))		Good move				none	none	Single-KC		KC126		Carnegie Mellon University	csdmpf18						-1	2018-07-13 13:50:13.120 UTC	2018-07-13 13:50:13.662 UTC
2386	All Data	a723ba862ef82d55b5c4e61fbb607bfc	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:50	America/New_York	2	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/13/18 12:40					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-13 13:50:13.615 UTC	
2387	All Data	08a519ac3f5cbfc282acd0b8879e97bd	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:50	America/New_York	2	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/13/18 12:40					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-13 13:50:13.583 UTC	
2388	All Data	ea3df3b95c991e5ff4ff55212ff25cdc	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:50	America/New_York	2	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/13/18 12:40	undefined undefined	2	0	HINT	hint																								ButtonPressed		hint request		"Try applying absorption to the subexpression<p style=""margin: 0;"">p | p & (~q | ~r)</p>"		1	4	none	none	Single-KC		KC32		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-13 13:50:15.300 UTC	2018-07-13 13:50:15.513 UTC
2389	All Data	46e3f84607b47f299fc9b5d9fb94f734	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:50	America/New_York	1.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/13/18 12:40	submit_btn2 ButtonPressed	1	1	CORRECT	ans_table_c2																								UpdateTextField		p		Good move				none	none	Single-KC		KC251		Carnegie Mellon University	csdmpf18						-1	2018-07-13 13:50:19.148 UTC	2018-07-13 13:50:19.367 UTC
2390	All Data	e26d3982ba6695772f21281c9af406d6	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:50	America/New_York	1.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/13/18 12:40					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-13 13:50:19.348 UTC	
2391	All Data	2e1887dfe08e6dd3045847bbc7fbcb50	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:50	America/New_York	1.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/13/18 12:40					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-13 13:50:19.328 UTC	
2392	All Data	eb260b56a54b09ad2ca9f305a1053af0	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:50	America/New_York	2	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/13/18 12:40	undefined undefined	3	1	HINT	hint																								ButtonPressed		hint request		No hint is available at this step.		1	1	none	none	Single-KC		KC32		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-13 13:50:21.166 UTC	2018-07-13 13:50:21.292 UTC
2393	All Data	b95b0190f111978395c6326b39a05628	Stu_05c0b3cd1af0a83fac2731d9275dd4e8	93a7b9940a0001dc07226ce23b8e91b0	7/13/18 13:50	America/New_York	1	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/13/18 12:40	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC25		Carnegie Mellon University	csdmpf18						-1	2018-07-13 13:50:22.744 UTC	2018-07-13 13:50:22.811 UTC
2827	All Data	1b4d90d0cdfd2eaecc492ba0785380d9	Stu_0679b466d1e9e4629e3bf0eb7ad6ae28	5e4f584d0a0001dc5336665b4f40b83a	7/3/18 4:15	America/New_York	11	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	1	7/3/18 4:10	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1		Correct!				none	none	Single-KC		KC302		Carnegie Mellon University	csdmpf18						-1	2018-07-03 04:15:28.586 UTC	2018-07-03 04:15:28.595 UTC
2828	All Data	f6ab8965e3aa0525613436cb57e47005	Stu_0679b466d1e9e4629e3bf0eb7ad6ae28	5e4f584d0a0001dc5336665b4f40b83a	7/3/18 4:15	America/New_York	11	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	1	7/3/18 4:10	ans_table_c1 UpdateTextField	1	1	CORRECT	ans_table_c1																								UpdateTextField		p & q & ~r						none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						-1	2018-07-03 04:15:28.522 UTC	2018-07-03 04:15:28.547 UTC
