Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Sequence)	Level (Unit)	Level (Module)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Action	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Original Problem Name)	CF (oli:activityGuid)	CF (oli:highStakes)	CF (oli:purpose)	CF (oli:resourceType)	CF (step_id)	CF (tool_event_time)	CF (tutor_event_time)
5226	All Data	207731cf3adad7c1ac2398732d4fc5a6	Stu_0d007299c0da0a32e5c242b238069257	7bf4548f0a0001dc3fd2906424425323	7/8/18 23:43	America/Los_Angeles	.	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	2	7/8/18 23:03					ans_table_c5																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-08 23:43:55.302 UTC	
5227	All Data	81171c0368df4b9b61c516c02384dd4c	Stu_0d007299c0da0a32e5c242b238069257	7bf4548f0a0001dc3fd2906424425323	7/8/18 23:43	America/Los_Angeles	1	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	2	7/8/18 23:03	done ButtonPressed	2	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC25		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-08 23:43:56.448 UTC	2018-07-08 23:43:56.470 UTC
5228	All Data	b99a64194875b2f38055eb5c257483e0	Stu_0d007299c0da0a32e5c242b238069257	7bf4548f0a0001dc3fd2906424425323	7/8/18 23:44	America/Los_Angeles	8	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	2	7/8/18 23:03	submit_btn6 ButtonPressed	1	0	INCORRECT	ans_table_c6																								UpdateTextField		p&(~q|p|~r)		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC				Carnegie Mellon University	csdmpf18						"[submit_btn6,ButtonPressed]"	2018-07-08 23:44:04.948 UTC	2018-07-08 23:44:05.49 UTC
5229	All Data	e875d35bca8af0e5037d4f2b645f657e	Stu_0d007299c0da0a32e5c242b238069257	7bf4548f0a0001dc3fd2906424425323	7/8/18 23:44	America/Los_Angeles	1	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	2	7/8/18 23:03	submit_btn6 ButtonPressed	2	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC				Carnegie Mellon University	csdmpf18						"[submit_btn6,ButtonPressed]"	2018-07-08 23:44:05.35 UTC	2018-07-08 23:44:05.101 UTC
5230	All Data	7edc52f0929cd595db514f885e160711	Stu_0d007299c0da0a32e5c242b238069257	7bf4548f0a0001dc3fd2906424425323	7/8/18 23:44	America/Los_Angeles	5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	2	7/8/18 23:03	submit_btn6 ButtonPressed	3	0	INCORRECT	ans_table_c6																								UpdateTextField		p&(~q|p|~r)		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC				Carnegie Mellon University	csdmpf18						"[submit_btn6,ButtonPressed]"	2018-07-08 23:44:10.678 UTC	2018-07-08 23:44:10.767 UTC
5231	All Data	beaf1cfe7f56c82ff2ced849bea359fd	Stu_0d007299c0da0a32e5c242b238069257	7bf4548f0a0001dc3fd2906424425323	7/8/18 23:44	America/Los_Angeles	27	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	2	7/8/18 23:03	submit_btn6 ButtonPressed	4	0	INCORRECT	ans_table_c6																								UpdateTextField		p&(~q|~r)		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC				Carnegie Mellon University	csdmpf18						"[submit_btn6,ButtonPressed]"	2018-07-08 23:44:37.520 UTC	2018-07-08 23:44:37.617 UTC
5232	All Data	2d29987c54b3f039176dcf02a0219f17	Stu_0d007299c0da0a32e5c242b238069257	7bf4548f0a0001dc3fd2906424425323	7/8/18 23:44	America/Los_Angeles	7.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	2	7/8/18 23:03	submit_btn6 ButtonPressed	5	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC				Carnegie Mellon University	csdmpf18						"[submit_btn6,ButtonPressed]"	2018-07-08 23:44:52.554 UTC	2018-07-08 23:44:52.606 UTC
5233	All Data	8e0eb7d15e4efd61ec80fb38b294602b	Stu_0d007299c0da0a32e5c242b238069257	7bf4548f0a0001dc3fd2906424425323	7/8/18 23:44	America/Los_Angeles	7.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	2	7/8/18 23:03	submit_btn6 ButtonPressed	6	0	INCORRECT	ans_table_c6																								UpdateTextField		p&(~q|~r)|p		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC				Carnegie Mellon University	csdmpf18						"[submit_btn6,ButtonPressed]"	2018-07-08 23:44:52.461 UTC	2018-07-08 23:44:52.567 UTC
5234	All Data	76dbd3b09acfe87c34537b601150601c	Stu_0d007299c0da0a32e5c242b238069257	7bf4548f0a0001dc3fd2906424425323	7/8/18 23:44	America/Los_Angeles	3	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	2	7/8/18 23:03	submit_btn6 ButtonPressed	7	0	INCORRECT	ans_table_c6																								UpdateTextField		p&(~q|~r)|p		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC				Carnegie Mellon University	csdmpf18						"[submit_btn6,ButtonPressed]"	2018-07-08 23:44:55.194 UTC	2018-07-08 23:44:55.293 UTC
5235	All Data	87305727579d08a5d0c9c6902dae7f75	Stu_0d007299c0da0a32e5c242b238069257	7bf4548f0a0001dc3fd2906424425323	7/8/18 23:45	America/Los_Angeles	7	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	2	7/8/18 23:03	submit_btn6 ButtonPressed	8	1	CORRECT	ans_table_c6																								UpdateTextField		p		Good move				none	none	Single-KC				Carnegie Mellon University	csdmpf18						-1	2018-07-08 23:45:16.460 UTC	2018-07-08 23:45:16.531 UTC
5236	All Data	ad0f6a261c9aec601b05902bc3b7a34b	Stu_0d007299c0da0a32e5c242b238069257	7bf4548f0a0001dc3fd2906424425323	7/8/18 23:45	America/Los_Angeles	7	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	2	7/8/18 23:03					group7																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-08 23:45:16.508 UTC	
5237	All Data	771539f5e3d0fe72133cb3d1d13dcc2c	Stu_0d007299c0da0a32e5c242b238069257	7bf4548f0a0001dc3fd2906424425323	7/8/18 23:45	America/Los_Angeles	7	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	2	7/8/18 23:03					ans_table_c6																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-08 23:45:16.503 UTC	
5238	All Data	3b3668f1db5dbd6f9466b14d55f53008	Stu_0d007299c0da0a32e5c242b238069257	7bf4548f0a0001dc3fd2906424425323	7/8/18 23:45	America/Los_Angeles	7	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	2	7/8/18 23:03	done ButtonPressed	3	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC25		Carnegie Mellon University	csdmpf18						-1	2018-07-08 23:45:23.834 UTC	2018-07-08 23:45:23.846 UTC
5750	All Data	0dfc36ab22e4e7b4dbf071ac38a33c72	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 3:55	America/New_York	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		p&(p|q)&(p|r)		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC253		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-23 03:55:42.46 UTC	2018-07-23 03:55:42.127 UTC
5751	All Data	9abce18954d41f0246ab96a3d039f52b	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 3:55	America/New_York	9	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	submit_btn1 ButtonPressed	2	0	INCORRECT	ans_table_c1																								UpdateTextField		(p&(p|q))&(p|r)		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC253		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-23 03:55:51.649 UTC	2018-07-23 03:55:51.723 UTC
5752	All Data	0a8207e0a0cdb81770f7df5648b5fff5	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 3:56	America/New_York	3.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	submit_btn1 ButtonPressed	3	1	CORRECT	ans_table_c1																								UpdateTextField		(~p&(p|q))&(p|r)		Good move				none	none	Single-KC		KC253		Carnegie Mellon University	csdmpf18						-1	2018-07-23 03:56:01.944 UTC	2018-07-23 03:56:01.984 UTC
5753	All Data	fbd49c0c01a48e1522604e8a98f6cc10	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 3:56	America/New_York	3.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-23 03:56:01.975 UTC	
5754	All Data	b470c144169907e543165019620112de	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 3:56	America/New_York	3.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-23 03:56:01.978 UTC	
5755	All Data	147fd29ec049449bc05a87269282bb70	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 3:57	America/New_York	24	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	submit_btn2 ButtonPressed	1	1	CORRECT	ans_table_c2																								UpdateTextField		(~p&p)|(~p&q)&(p|r)		Good move				none	none	Single-KC		KC50		Carnegie Mellon University	csdmpf18						-1	2018-07-23 03:57:13.323 UTC	2018-07-23 03:57:13.365 UTC
5756	All Data	eb2bcc511b3bac6bcc57e032f1f0456c	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 3:57	America/New_York	24	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-23 03:57:13.360 UTC	
5757	All Data	b3bfbaf692737fbc410e5f5f8b6ce688	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 3:57	America/New_York	24	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-23 03:57:13.358 UTC	
5758	All Data	51ff9291d30feaed7c1ad37b4683958f	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 3:59	America/New_York	41.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	submit_btn3 ButtonPressed	1	1	CORRECT	ans_table_c3																								UpdateTextField		(~p&q)&(p|r)		Good move				none	none	Single-KC		KC316		Carnegie Mellon University	csdmpf18						-1	2018-07-23 03:59:18.752 UTC	2018-07-23 03:59:18.789 UTC
5759	All Data	408c2a6e67acecda75c8b9df4e26e282	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 3:59	America/New_York	41.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24					ans_table_c3																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-23 03:59:18.782 UTC	
5760	All Data	4f59f06d1aa981467fb3ea83ce881994	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 3:59	America/New_York	41.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24					group4																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-23 03:59:18.783 UTC	
5761	All Data	f440e399e8bad0678fe734e845f825c4	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 3:59	America/New_York	3	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	undefined undefined	1	1	HINT	hint																								ButtonPressed		hint request		"Try applying distributivity to the subexpression<p style=""margin: 0;"">(~p & q) & (p | r)</p>"		1	4	none	none	Single-KC		KC263		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-23 03:59:21.833 UTC	2018-07-23 03:59:21.867 UTC
5762	All Data	01aa0f2f340b7537371a3b49dde5e6f2	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:00	America/New_York	51	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	submit_btn4 ButtonPressed	1	0	INCORRECT	ans_table_c4																								UpdateTextField		~(p|q)&(p|r)		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is false</li><li>q is true</li><li>r is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC53		Carnegie Mellon University	csdmpf18						"[submit_btn4,ButtonPressed]"	2018-07-23 04:00:12.828 UTC	2018-07-23 04:00:12.904 UTC
5763	All Data	082b045277b9831fbbb624bb1ffcc03e	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:00	America/New_York	5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	submit_btn4 ButtonPressed	2	0	INCORRECT	ans_table_c4																								UpdateTextField		~(p|~q)&(p|r)		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC		KC53		Carnegie Mellon University	csdmpf18						"[submit_btn4,ButtonPressed]"	2018-07-23 04:00:17.187 UTC	2018-07-23 04:00:17.235 UTC
5764	All Data	54784a3c1a34a83005bbd6acf206facf	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:00	America/New_York	41	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	submit_btn4 ButtonPressed	3	0	INCORRECT	ans_table_c4																								UpdateTextField		p|(~q&r)		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC53		Carnegie Mellon University	csdmpf18						"[submit_btn4,ButtonPressed]"	2018-07-23 04:00:58.844 UTC	2018-07-23 04:00:58.896 UTC
5765	All Data	3bab0d4d1ba05446ff669592b4168137	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:01	America/New_York	25	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	submit_btn4 ButtonPressed	4	0	INCORRECT	ans_table_c4																								UpdateTextField		p|(q&r)		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC53		Carnegie Mellon University	csdmpf18						"[submit_btn4,ButtonPressed]"	2018-07-23 04:01:23.522 UTC	2018-07-23 04:01:23.572 UTC
5766	All Data	ee3eee7c188a1e11975678d2df3f5690	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:02	America/New_York	75	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	submit_btn4 ButtonPressed	5	0	INCORRECT	ans_table_c4																								UpdateTextField		q&p&r		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>q is true</li><li>p is true</li><li>r is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC53		Carnegie Mellon University	csdmpf18						"[submit_btn4,ButtonPressed]"	2018-07-23 04:02:38.221 UTC	2018-07-23 04:02:38.284 UTC
5767	All Data	c727c032fa7d4f23aa92db87fdb4c7d9	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:02	America/New_York	7	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	submit_btn4 ButtonPressed	6	1	CORRECT	ans_table_c4																								UpdateTextField		(q&~p)&(p|r)		Good move				none	none	Single-KC		KC53		Carnegie Mellon University	csdmpf18						-1	2018-07-23 04:02:59.933 UTC	2018-07-23 04:02:59.966 UTC
5768	All Data	770a49be72bbaecf76fde166e3559362	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:02	America/New_York	7	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24					group5																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-23 04:02:59.961 UTC	
5769	All Data	b343ea61ceece638cf206ceafcf05746	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:02	America/New_York	7	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24					ans_table_c4																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-23 04:02:59.960 UTC	
5770	All Data	b57122ea33c19d0e0886e41908bb85bf	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:03	America/New_York	18	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	submit_btn5 ButtonPressed	1	0	INCORRECT	ans_table_c5																								UpdateTextField		~(~q|p)&(p|r)		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC		KC239		Carnegie Mellon University	csdmpf18						"[submit_btn5,ButtonPressed]"	2018-07-23 04:03:17.699 UTC	2018-07-23 04:03:17.751 UTC
5771	All Data	e189b79461c38505bc1093ad5c5a885b	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:04	America/New_York	16.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	submit_btn5 ButtonPressed	2	1	CORRECT	ans_table_c5																								UpdateTextField		q&~p&r		Good move				none	none	Single-KC		KC239		Carnegie Mellon University	csdmpf18						-1	2018-07-23 04:04:06.811 UTC	2018-07-23 04:04:06.845 UTC
5772	All Data	84a6266294bb9f27a674e3ac60628758	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:04	America/New_York	16.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24					ans_table_c5																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-23 04:04:06.836 UTC	
5773	All Data	af2ecaa788523c4082a1fc372506de88	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:04	America/New_York	16.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24					group6																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-23 04:04:06.839 UTC	
5774	All Data	6e74b4852be931806d9c7430975cb86b	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:04	America/New_York	26	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	3	7/23/18 3:24	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC64		Carnegie Mellon University	csdmpf18						-1	2018-07-23 04:04:32.7 UTC	2018-07-23 04:04:32.24 UTC
5775	All Data	46b65d23522934b9d85668ccf4525a27	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:05	America/New_York	14.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/23/18 3:24	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		(~p|~q)&(~p|q)&(q|~q)		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-23 04:05:16.513 UTC	2018-07-23 04:05:16.567 UTC
5776	All Data	247eef8c7451a3edadc0a20b427c8c0b	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:05	America/New_York	14.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/23/18 3:24					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-23 04:05:16.562 UTC	
5777	All Data	d1e00c367947a20ea6bca349acd5818c	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:05	America/New_York	14.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/23/18 3:24					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-23 04:05:16.559 UTC	
5778	All Data	0d8fc7500b04ba35732e2bbbdb8e28b0	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:05	America/New_York	13.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/23/18 3:24	submit_btn2 ButtonPressed	1	1	CORRECT	ans_table_c2																								UpdateTextField		(~p|~q)&(~p|q)		Good move				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						-1	2018-07-23 04:05:57.542 UTC	2018-07-23 04:05:57.579 UTC
5779	All Data	035699aa368009ed4fc5976a89707531	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:05	America/New_York	13.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/23/18 3:24					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-23 04:05:57.573 UTC	
5780	All Data	d0d10b3a46eefc1922bb71ec58d1f3e0	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:05	America/New_York	13.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/23/18 3:24					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-23 04:05:57.571 UTC	
5781	All Data	429f88baa346c17a58edfd1df3a84a17	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:06	America/New_York	7	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/23/18 3:24	submit_btn3 ButtonPressed	1	1	CORRECT	ans_table_c3																								UpdateTextField		~p|(~q&q)		Good move				none	none	Single-KC		KC132		Carnegie Mellon University	csdmpf18						-1	2018-07-23 04:06:18.311 UTC	2018-07-23 04:06:18.345 UTC
5782	All Data	b689a9c8e9530169581c2c8af6c4b70f	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:06	America/New_York	7	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/23/18 3:24					ans_table_c3																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-23 04:06:18.339 UTC	
5783	All Data	a9dd061b20914fdc89718e734a163c2c	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:06	America/New_York	7	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/23/18 3:24					group4																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-23 04:06:18.341 UTC	
5784	All Data	f44e71ad754715f4ed86244679c840ba	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:06	America/New_York	1.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/23/18 3:24	submit_btn4 ButtonPressed	1	1	CORRECT	ans_table_c4																								UpdateTextField		~p		Good move				none	none	Single-KC		KC100		Carnegie Mellon University	csdmpf18						-1	2018-07-23 04:06:22.535 UTC	2018-07-23 04:06:22.558 UTC
5785	All Data	19c3d19ed886e759161091b548a4e9d8	Stu_0e803837977aa185ddbb40fe4acb9ff2	c52950df0a0001dc7df54f97c9d2149e	7/23/18 4:06	America/New_York	1.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/23/18 3:24					group5																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-23 04:06:22.554 UTC	
